timestamp,mode,temp,rh,co2,soil,sp_temp,sp_rh,sp_co2,temp_60s,rh_60s,co2_60s,humidifier_on,extractor_on,circulation_on,ssr_on,fan_pwm,humid_pwm,led_pwm
1765191371,auto,21.173333333333336,67.97,693.1908125663005,1.25,25.0,60.0,800.0,21.173333333333336,67.97,693.1908125663005,0,0,1,0,0,0,0
1765191372,auto,21.166666666666668,67.976,692.7165687964102,1.4400000000000002,25.0,60.0,800.0,21.166666666666668,67.976,692.7165687964102,0,0,1,0,0,0,0
1765191373,auto,21.166666666666668,67.976,692.7165687964102,1.4400000000000002,25.0,60.0,800.0,21.166666666666668,67.976,692.7165687964102,0,0,1,0,0,0,0
1765191374,auto,21.163333333333334,67.982,692.3485981574871,1.58,25.0,60.0,800.0,21.163333333333334,67.982,692.3485981574871,0,0,1,0,0,0,0
1765191375,auto,21.156666666666666,67.986,692.181018710241,1.6600000000000001,25.0,60.0,800.0,21.156666666666666,67.986,692.181018710241,0,0,1,0,0,0,0
1765191376,auto,21.153333333333332,67.988,692.4957130971686,1.6600000000000001,25.0,60.0,800.0,21.153333333333332,67.988,692.4957130971686,0,0,1,0,0,0,0
1765191377,auto,21.153333333333332,67.988,692.4957130971686,1.6600000000000001,25.0,60.0,800.0,21.153333333333332,67.988,692.4957130971686,0,0,1,0,0,0,0
1765191378,auto,21.146666666666665,67.99,693.063999168018,1.57,25.0,60.0,800.0,21.146666666666665,67.99,693.063999168018,0,0,1,0,0,0,0
1765191379,auto,21.143333333333334,67.99199999999999,693.7977994176125,1.42,25.0,60.0,800.0,21.143333333333334,67.99199999999999,693.7977994176125,0,0,1,0,0,0,0
1765191380,auto,21.136666666666667,67.994,694.5814595923287,1.25,25.0,60.0,800.0,21.136666666666667,67.994,694.5814595923287,0,0,1,0,0,0,0
1765191381,auto,21.136666666666667,67.994,694.5814595923287,1.25,25.0,60.0,800.0,21.136666666666667,67.994,694.5814595923287,0,0,1,0,0,0,0
1765191382,auto,21.133333333333333,67.99600000000001,695.28602171463,1.0633333333333332,25.0,60.0,800.0,21.133333333333333,67.99600000000001,695.28602171463,0,0,1,0,0,0,0
1765191383,auto,21.13,67.998,695.779215200241,0.93,25.0,60.0,800.0,21.13,67.998,695.779215200241,0,0,1,0,0,0,0
1765191384,auto,21.126666666666665,68.0,696.1874506401687,0.7733333333333333,25.0,60.0,800.0,21.126666666666665,68.0,696.1874506401687,0,0,1,0,0,0,0
1765191385,auto,21.123333333333335,68.0,696.1642154481181,0.6566666666666666,25.0,60.0,800.0,21.123333333333335,68.0,696.1642154481181,0,0,1,0,0,0,0
1765191386,auto,21.116666666666667,68.0,696.0219508136827,0.48666666666666664,25.0,60.0,800.0,21.116666666666667,68.0,696.0219508136827,0,0,1,0,0,0,0
1765191387,auto,21.113333333333333,68.0,695.8803655695779,0.35000000000000003,25.0,60.0,800.0,21.113333333333333,68.0,695.8803655695779,0,0,1,0,0,0,0
1765191388,auto,21.106666666666666,68.0,695.6882558987045,0.25333333333333335,25.0,60.0,800.0,21.106666666666666,68.0,695.6882558987045,0,0,1,0,0,0,0
1765191389,auto,21.106666666666666,68.0,695.6882558987045,0.25333333333333335,25.0,60.0,800.0,21.106666666666666,68.0,695.6882558987045,0,0,1,0,0,0,0
1765191390,auto,21.103333333333335,68.0,695.5387791290932,0.19000000000000003,25.0,60.0,800.0,21.103333333333335,68.0,695.5387791290932,0,0,1,0,0,0,0
1765191391,auto,21.096666666666668,68.0,695.5421453903652,0.16333333333333333,25.0,60.0,800.0,21.096666666666668,68.0,695.5421453903652,0,0,1,0,0,0,0
1765191392,auto,21.093333333333334,68.0,695.4515017732556,0.16666666666666666,25.0,60.0,800.0,21.093333333333334,68.0,695.4515017732556,0,0,1,0,0,0,0
1765191393,auto,21.093333333333334,68.0,695.4515017732556,0.16666666666666666,25.0,60.0,800.0,21.093333333333334,68.0,695.4515017732556,0,0,1,0,0,0,0
1765191394,auto,21.086666666666666,68.0,695.2560512412789,0.21666666666666665,25.0,60.0,800.0,21.086666666666666,68.0,695.2560512412789,0,0,1,0,0,0,0
1765191395,auto,21.083333333333332,68.0,695.0112358688953,0.3333333333333333,25.0,60.0,800.0,21.083333333333332,68.0,695.0112358688953,0,0,1,0,0,0,0
1765191396,auto,21.16,68.0,695.0528651082267,0.51,25.0,60.0,800.0,21.16,68.0,695.0528651082267,0,0,1,0,0,0,0
1765191397,auto,21.16,68.0,695.0528651082267,0.51,25.0,60.0,800.0,21.16,68.0,695.0528651082267,0,0,1,0,0,0,0
1765191398,auto,21.223333333333333,68.0,695.1930055757587,0.73,25.0,60.0,800.0,21.223333333333333,68.0,695.1930055757587,0,0,1,0,0,0,0
1765191399,auto,21.27,68.0,695.261103903031,1.1033333333333333,25.0,60.0,800.0,21.27,68.0,695.261103903031,0,0,1,0,0,0,0
1765191400,auto,21.223333333333333,68.0,694.9217727321217,1.6166666666666665,25.0,60.0,800.0,21.223333333333333,68.0,694.9217727321217,0,0,1,0,0,0,0
1765191401,auto,21.223333333333333,68.0,694.9217727321217,1.6166666666666665,25.0,60.0,800.0,21.223333333333333,68.0,694.9217727321217,0,0,1,0,0,0,0
1765191402,auto,21.183333333333334,68.0,694.6182409124851,2.26,25.0,60.0,800.0,21.183333333333334,68.0,694.6182409124851,0,0,1,0,0,0,0
1765191403,auto,21.153333333333332,68.0,694.5287686387396,2.8866666666666667,25.0,60.0,800.0,21.153333333333332,68.0,694.5287686387396,0,0,1,0,0,0,0
1765191404,auto,21.13,68.0,694.4481380471177,3.5233333333333334,25.0,60.0,800.0,21.13,68.0,694.4481380471177,0,0,1,0,0,0,0
1765191405,auto,21.13,68.0,694.4481380471177,3.5233333333333334,25.0,60.0,800.0,21.13,68.0,694.4481380471177,0,0,1,0,0,0,0
1765191406,auto,21.11,68.0,694.4966966329823,4.003333333333334,25.0,60.0,800.0,21.11,68.0,694.4966966329823,0,0,1,0,0,0,0
1765191407,auto,21.093333333333334,68.0,694.7346876430876,4.293333333333334,25.0,60.0,800.0,21.093333333333334,68.0,694.7346876430876,0,0,1,0,0,0,0
1765191408,auto,21.076666666666664,68.0,695.3032813501612,4.323333333333333,25.0,60.0,800.0,21.076666666666664,68.0,695.3032813501612,0,0,1,0,0,0,0
1765191409,auto,21.076666666666664,68.0,695.3032813501612,4.323333333333333,25.0,60.0,800.0,21.076666666666664,68.0,695.3032813501612,0,0,1,0,0,0,0
1765191410,auto,21.066666666666666,68.0,695.9022969451128,4.276666666666666,25.0,60.0,800.0,21.066666666666666,68.0,695.9022969451128,0,0,1,0,0,0,0
1765191411,auto,21.05666666666667,68.0,696.423607861579,4.163333333333333,25.0,60.0,800.0,21.05666666666667,68.0,696.423607861579,0,0,1,0,0,0,0
1765191412,auto,21.05,68.03999999999999,696.9895255031051,3.8833333333333333,25.0,60.0,800.0,21.05,68.03999999999999,696.9895255031051,0,0,1,0,0,0,0
1765191413,auto,21.05,68.03999999999999,696.9895255031051,3.8833333333333333,25.0,60.0,800.0,21.05,68.03999999999999,696.9895255031051,0,0,1,0,0,0,0
1765191414,auto,21.040000000000003,68.112,697.5476678521736,3.44,25.0,60.0,800.0,21.040000000000003,68.112,697.5476678521736,0,0,1,0,0,0,0
1765191415,auto,21.03,68.21000000000001,698.0673674965215,2.89,25.0,60.0,800.0,21.03,68.21000000000001,698.0673674965215,0,0,1,0,0,0,0
1765191416,auto,21.023333333333333,68.328,698.3531572475649,2.3866666666666667,25.0,60.0,800.0,21.023333333333333,68.328,698.3531572475649,0,0,1,0,0,0,0
1765191417,auto,21.023333333333333,68.328,698.3531572475649,2.3866666666666667,25.0,60.0,800.0,21.023333333333333,68.328,698.3531572475649,0,0,1,0,0,0,0
