timestamp,mode,delta_pred,Kp,Ki,Kd,adapter_mode,par_source,base_Kp,base_Ki,base_Kd
1765193727,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193728,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193729,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193730,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193731,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193732,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193733,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193734,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193735,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193736,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193737,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193738,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193739,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193740,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193741,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193742,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193743,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193744,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193745,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193746,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193747,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193748,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193749,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193750,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193751,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193752,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193753,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193754,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193755,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193756,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193757,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193758,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193759,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193760,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193761,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193762,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193763,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193764,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193765,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193766,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193767,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193768,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193769,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193770,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193771,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193772,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193773,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193774,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193775,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193776,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193777,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193778,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193779,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193780,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193781,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193782,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193783,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193784,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193785,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193786,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193787,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193788,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193789,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193790,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193791,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193792,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193793,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193794,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193795,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193796,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193797,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193798,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193799,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193800,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193801,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193802,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193803,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193804,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193805,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193806,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193807,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193808,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193809,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193810,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193811,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193812,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193813,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193814,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193815,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193816,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193817,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193818,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193819,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193820,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193821,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193822,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193823,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193824,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193825,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193826,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193827,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193828,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193829,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193830,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193831,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193832,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193833,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193834,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193835,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193836,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193837,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193838,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193839,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193840,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193841,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193842,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193843,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193845,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193846,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193847,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193848,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193849,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193850,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193851,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193852,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193853,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193854,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193855,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193856,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193857,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193858,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193859,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193860,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193861,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193862,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193863,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193864,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193865,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193866,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193867,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193868,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193869,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193870,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193871,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193872,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193873,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193874,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193875,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193876,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193877,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193878,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193879,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193880,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193881,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193882,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193883,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193884,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193885,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193886,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193887,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193888,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193889,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193890,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193891,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193892,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193893,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193894,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193895,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193896,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193897,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193898,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193899,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193900,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193901,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193902,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193903,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193904,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193905,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193906,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193907,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193908,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193909,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193910,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193911,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193912,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193913,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193914,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193915,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193916,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193917,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193918,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193919,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193920,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193921,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193922,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193923,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193924,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193925,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193926,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193927,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193928,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193929,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193930,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193931,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193932,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193933,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193934,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193935,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193936,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193937,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193938,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193939,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193940,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193941,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193942,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193943,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193944,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193945,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193946,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193947,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193948,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193949,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193950,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193951,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193952,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193953,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193954,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193955,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193956,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193957,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193958,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193959,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193960,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193961,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193962,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193963,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193964,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193965,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193966,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193967,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193968,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193969,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193970,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193971,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193973,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193974,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193975,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193976,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193977,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193978,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193979,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193980,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193981,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193982,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193983,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193984,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193985,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193986,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193987,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193988,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193989,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193990,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193991,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193992,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193993,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193994,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193995,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193996,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193997,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193998,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765193999,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765194000,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765194001,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765194002,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765194003,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765194004,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765194005,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
1765194006,auto,0.0000,1.2000,0.010000,0.3000,unknown,measured,1.2000,0.010000,0.3000
